date,views,title,lang,case_id,sector
2022-04-01,18297,방탄소년단,ko,M4,Media
2022-05-01,14809,방탄소년단,ko,M4,Media
2022-06-01,17613,방탄소년단,ko,M4,Media
2022-07-01,12768,방탄소년단,ko,M4,Media
2022-08-01,14648,방탄소년단,ko,M4,Media
2022-09-01,12368,방탄소년단,ko,M4,Media
2022-10-01,20341,방탄소년단,ko,M4,Media
2022-11-01,16375,방탄소년단,ko,M4,Media
2022-12-01,12735,방탄소년단,ko,M4,Media
2023-01-01,10693,방탄소년단,ko,M4,Media
2023-02-01,10935,방탄소년단,ko,M4,Media
2023-03-01,11124,방탄소년단,ko,M4,Media
2023-04-01,10285,방탄소년단,ko,M4,Media
2023-05-01,10439,방탄소년단,ko,M4,Media
2023-06-01,11622,방탄소년단,ko,M4,Media
2023-07-01,13285,방탄소년단,ko,M4,Media
2023-08-01,16785,방탄소년단,ko,M4,Media
2023-09-01,17364,방탄소년단,ko,M4,Media
2023-10-01,15471,방탄소년단,ko,M4,Media
2023-11-01,14388,방탄소년단,ko,M4,Media
2023-12-01,433,방탄소년단,ko,M4,Media
2021-01-01,25737,Kanye West,de,M5,Media
2021-02-01,25128,Kanye West,de,M5,Media
2021-03-01,17872,Kanye West,de,M5,Media
2021-04-01,19052,Kanye West,de,M5,Media
2021-05-01,16490,Kanye West,de,M5,Media
2021-06-01,18570,Kanye West,de,M5,Media
2021-07-01,19099,Kanye West,de,M5,Media
2021-08-01,35686,Kanye West,de,M5,Media
2021-09-01,34124,Kanye West,de,M5,Media
2021-10-01,31076,Kanye West,de,M5,Media
2021-11-01,22861,Kanye West,de,M5,Media
2021-12-01,30405,Kanye West,de,M5,Media
2022-01-01,38356,Kanye West,de,M5,Media
2022-02-01,63367,Kanye West,de,M5,Media
2022-03-01,52541,Kanye West,de,M5,Media
2022-04-01,28467,Kanye West,de,M5,Media
2022-05-01,21796,Kanye West,de,M5,Media
2022-06-01,21844,Kanye West,de,M5,Media
2022-07-01,20491,Kanye West,de,M5,Media
2022-08-01,22420,Kanye West,de,M5,Media
2022-09-01,24127,Kanye West,de,M5,Media
2022-10-01,146109,Kanye West,de,M5,Media
2022-11-01,56651,Kanye West,de,M5,Media
2022-12-01,75117,Kanye West,de,M5,Media
2023-01-01,33814,Kanye West,de,M5,Media
2023-02-01,29398,Kanye West,de,M5,Media
2023-03-01,27130,Kanye West,de,M5,Media
2023-04-01,19836,Kanye West,de,M5,Media
2023-05-01,32778,Kanye West,de,M5,Media
2023-06-01,26018,Kanye West,de,M5,Media
2023-07-01,25787,Kanye West,de,M5,Media
2023-08-01,35451,Kanye West,de,M5,Media
2023-09-01,44861,Kanye West,de,M5,Media
2023-10-01,28758,Kanye West,de,M5,Media
2023-11-01,26205,Kanye West,de,M5,Media
2023-12-01,708,Kanye West,de,M5,Media
2021-01-01,610123,Kanye West,en,M5,Media
2021-02-01,503609,Kanye West,en,M5,Media
2021-03-01,555209,Kanye West,en,M5,Media
2021-04-01,500849,Kanye West,en,M5,Media
2021-05-01,434243,Kanye West,en,M5,Media
2021-06-01,499599,Kanye West,en,M5,Media
2021-07-01,730725,Kanye West,en,M5,Media
2021-08-01,1155212,Kanye West,en,M5,Media
2021-09-01,896707,Kanye West,en,M5,Media
2021-10-01,940772,Kanye West,en,M5,Media
2021-11-01,711616,Kanye West,en,M5,Media
2021-12-01,584957,Kanye West,en,M5,Media
2022-01-01,863899,Kanye West,en,M5,Media
2022-02-01,1602506,Kanye West,en,M5,Media
2022-03-01,1235821,Kanye West,en,M5,Media
2022-04-01,614037,Kanye West,en,M5,Media
2022-05-01,517898,Kanye West,en,M5,Media
2022-06-01,433077,Kanye West,en,M5,Media
2022-07-01,418125,Kanye West,en,M5,Media
2022-08-01,485947,Kanye West,en,M5,Media
2022-09-01,516103,Kanye West,en,M5,Media
2022-10-01,2530940,Kanye West,en,M5,Media
2022-11-01,1031511,Kanye West,en,M5,Media
2022-12-01,1257622,Kanye West,en,M5,Media
2023-01-01,811546,Kanye West,en,M5,Media
2023-02-01,565565,Kanye West,en,M5,Media
2023-03-01,550330,Kanye West,en,M5,Media
2023-04-01,418059,Kanye West,en,M5,Media
2023-05-01,723686,Kanye West,en,M5,Media
2023-06-01,748796,Kanye West,en,M5,Media
2023-07-01,595569,Kanye West,en,M5,Media
2023-08-01,751360,Kanye West,en,M5,Media
2023-09-01,670902,Kanye West,en,M5,Media
2023-10-01,552130,Kanye West,en,M5,Media
2023-11-01,555777,Kanye West,en,M5,Media
2023-12-01,17152,Kanye West,en,M5,Media
2021-01-01,572917,Marvel Cinematic Universe,en,M6,Media
2021-02-01,747656,Marvel Cinematic Universe,en,M6,Media
2021-03-01,997883,Marvel Cinematic Universe,en,M6,Media
2021-04-01,885110,Marvel Cinematic Universe,en,M6,Media
2021-05-01,748325,Marvel Cinematic Universe,en,M6,Media
2021-06-01,511120,Marvel Cinematic Universe,en,M6,Media
2021-07-01,816955,Marvel Cinematic Universe,en,M6,Media
2021-08-01,595421,Marvel Cinematic Universe,en,M6,Media
2021-09-01,588887,Marvel Cinematic Universe,en,M6,Media
2021-10-01,490576,Marvel Cinematic Universe,en,M6,Media
2021-11-01,647570,Marvel Cinematic Universe,en,M6,Media
2021-12-01,1061152,Marvel Cinematic Universe,en,M6,Media
2022-01-01,1031348,Marvel Cinematic Universe,en,M6,Media
2022-02-01,530142,Marvel Cinematic Universe,en,M6,Media
2022-03-01,567357,Marvel Cinematic Universe,en,M6,Media
2022-04-01,657319,Marvel Cinematic Universe,en,M6,Media
2022-05-01,836985,Marvel Cinematic Universe,en,M6,Media
2022-06-01,567298,Marvel Cinematic Universe,en,M6,Media
2022-07-01,1066993,Marvel Cinematic Universe,en,M6,Media
2022-08-01,549481,Marvel Cinematic Universe,en,M6,Media
2022-09-01,539192,Marvel Cinematic Universe,en,M6,Media
2022-10-01,518318,Marvel Cinematic Universe,en,M6,Media
2022-11-01,518873,Marvel Cinematic Universe,en,M6,Media
2022-12-01,398844,Marvel Cinematic Universe,en,M6,Media
2023-01-01,432854,Marvel Cinematic Universe,en,M6,Media
2023-02-01,693671,Marvel Cinematic Universe,en,M6,Media
2023-03-01,556831,Marvel Cinematic Universe,en,M6,Media
2023-04-01,488024,Marvel Cinematic Universe,en,M6,Media
2023-05-01,640711,Marvel Cinematic Universe,en,M6,Media
2023-06-01,527793,Marvel Cinematic Universe,en,M6,Media
2023-07-01,530895,Marvel Cinematic Universe,en,M6,Media
2023-08-01,474893,Marvel Cinematic Universe,en,M6,Media
2023-09-01,373850,Marvel Cinematic Universe,en,M6,Media
2023-10-01,453013,Marvel Cinematic Universe,en,M6,Media
2023-11-01,689257,Marvel Cinematic Universe,en,M6,Media
2023-12-01,13565,Marvel Cinematic Universe,en,M6,Media
2021-01-01,33598,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-02-01,39911,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-03-01,46433,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-04-01,42619,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-05-01,56648,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-06-01,42573,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-07-01,66483,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-08-01,64680,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-09-01,71738,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-10-01,41752,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-11-01,56758,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-12-01,50117,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-01-01,102637,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-02-01,54415,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-03-01,41889,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-04-01,45209,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-05-01,75266,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-06-01,46347,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-07-01,66387,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-08-01,49719,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-09-01,49966,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-10-01,41985,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-11-01,43278,マーベル・シネマティック・ユニバース,ja,M6,Media
2022-12-01,30398,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-01-01,32003,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-02-01,40126,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-03-01,29287,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-04-01,26762,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-05-01,45520,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-06-01,33584,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-07-01,30589,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-08-01,31746,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-09-01,23242,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-10-01,24454,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-11-01,48573,マーベル・シネマティック・ユニバース,ja,M6,Media
2023-12-01,965,マーベル・シネマティック・ユニバース,ja,M6,Media
2021-01-01,33759,Spotify,de,M7,Media
2021-02-01,33609,Spotify,de,M7,Media
2021-03-01,29912,Spotify,de,M7,Media
2021-04-01,29066,Spotify,de,M7,Media
2021-05-01,27607,Spotify,de,M7,Media
2021-06-01,18678,Spotify,de,M7,Media
2021-07-01,18772,Spotify,de,M7,Media
2021-08-01,20219,Spotify,de,M7,Media
2021-09-01,19793,Spotify,de,M7,Media
2021-10-01,22429,Spotify,de,M7,Media
2021-11-01,25239,Spotify,de,M7,Media
2021-12-01,27449,Spotify,de,M7,Media
2022-01-01,29380,Spotify,de,M7,Media
2022-02-01,25515,Spotify,de,M7,Media
2022-03-01,26627,Spotify,de,M7,Media
2022-04-01,20893,Spotify,de,M7,Media
2022-05-01,21863,Spotify,de,M7,Media
2022-06-01,19008,Spotify,de,M7,Media
2022-07-01,20357,Spotify,de,M7,Media
2022-08-01,21156,Spotify,de,M7,Media
2022-09-01,25051,Spotify,de,M7,Media
2022-10-01,165371,Spotify,de,M7,Media
2022-11-01,89405,Spotify,de,M7,Media
2022-12-01,52126,Spotify,de,M7,Media
2023-01-01,46803,Spotify,de,M7,Media
2023-02-01,37223,Spotify,de,M7,Media
2023-03-01,30119,Spotify,de,M7,Media
2023-04-01,21032,Spotify,de,M7,Media
2023-05-01,19804,Spotify,de,M7,Media
2023-06-01,18204,Spotify,de,M7,Media
2023-07-01,17464,Spotify,de,M7,Media
2023-08-01,16562,Spotify,de,M7,Media
2023-09-01,16108,Spotify,de,M7,Media
2023-10-01,18298,Spotify,de,M7,Media
2023-11-01,18167,Spotify,de,M7,Media
2023-12-01,912,Spotify,de,M7,Media
2021-01-01,196184,Spotify,en,M7,Media
2021-02-01,196997,Spotify,en,M7,Media
2021-03-01,196193,Spotify,en,M7,Media
2021-04-01,224692,Spotify,en,M7,Media
2021-05-01,152676,Spotify,en,M7,Media
2021-06-01,126245,Spotify,en,M7,Media
2021-07-01,256507,Spotify,en,M7,Media
2021-08-01,234090,Spotify,en,M7,Media
2021-09-01,247640,Spotify,en,M7,Media
2021-10-01,236288,Spotify,en,M7,Media
2021-11-01,263626,Spotify,en,M7,Media
2021-12-01,262308,Spotify,en,M7,Media
2022-01-01,345184,Spotify,en,M7,Media
2022-02-01,327778,Spotify,en,M7,Media
2022-03-01,281010,Spotify,en,M7,Media
2022-04-01,230550,Spotify,en,M7,Media
2022-05-01,234740,Spotify,en,M7,Media
2022-06-01,259266,Spotify,en,M7,Media
2022-07-01,291595,Spotify,en,M7,Media
2022-08-01,263923,Spotify,en,M7,Media
2022-09-01,269586,Spotify,en,M7,Media
2022-10-01,651485,Spotify,en,M7,Media
2022-11-01,575985,Spotify,en,M7,Media
2022-12-01,382800,Spotify,en,M7,Media
2023-01-01,377943,Spotify,en,M7,Media
2023-02-01,320839,Spotify,en,M7,Media
2023-03-01,293523,Spotify,en,M7,Media
2023-04-01,209480,Spotify,en,M7,Media
2023-05-01,238590,Spotify,en,M7,Media
2023-06-01,252758,Spotify,en,M7,Media
2023-07-01,245987,Spotify,en,M7,Media
2023-08-01,214557,Spotify,en,M7,Media
2023-09-01,196019,Spotify,en,M7,Media
2023-10-01,212539,Spotify,en,M7,Media
2023-11-01,202073,Spotify,en,M7,Media
2023-12-01,7896,Spotify,en,M7,Media
